"is_test_data","Z1","Z2","Z3"
1,1.79766982547132e-13,0.00323180951466579,1.29068697433183e-20
0,0.999999826049835,0.99997201297964,2.76383058558352e-18
1,4.83999731023685e-13,0.990548374948246,9.10906698690218e-16
1,0.00165865871868914,4.71053216759943e-10,1
1,1,0.915108720739377,5.64674758368294e-20
1,9.07494043911197e-14,0.998371206630347,1.86131429558172e-18
0,0.999999993385801,0.999958707287764,7.71316850073007e-21
0,2.1938750524046e-10,0.968169903208385,6.27598073669243e-18
1,2.49567851027799e-15,0.00596127511454069,1.29797075198352e-18
1,4.377298155766e-13,0.993970497415192,4.93027869527482e-16
1,1.86993293710179e-13,0.0176673789965999,0.999999999998628
1,2.18881670893598e-13,0.994436092263534,1.87546299234255e-16
1,1.86934305027056e-14,0.00215964873522661,5.31914912000115e-18
1,3.85147192347729e-15,0.99988860348067,9.20163631412177e-22
1,2.08689880075106e-16,0.00446471576501229,2.20131176984779e-16
1,7.51337008779867e-18,0.999980224911265,5.54279426884996e-22
1,3.40292470825648e-09,0.906477959318426,1.54438814244356e-17
0,1.50449489865629e-17,0.999972522956314,1.41921243253637e-21
1,2.56742468339596e-13,0.989539640811073,7.11290082741067e-16
1,2.37192472900713e-11,3.01075439239379e-05,4.54973029207199e-14
1,7.29488470985806e-08,1.19053778767609e-07,5.26915257501019e-06
0,5.76349765288149e-17,0.999997722928097,0.816108195401194
1,8.45386491298735e-15,0.999593390232877,8.29296888556941e-20
0,3.28016056977633e-17,0.219024598326598,2.12647902025209e-19
1,3.42833600777544e-12,0.00165872930088802,6.94586821405987e-21
1,1.27011348494541e-11,0.693635361216318,8.95933289706062e-18
1,7.13332529849231e-17,0.99992884337026,1.79326978225208e-20
1,8.22274674181232e-19,0.999992378496814,1.35422261180789e-22
1,3.7788007801662e-09,2.10885994123572e-06,2.02194233096846e-10
1,5.26786729621083e-14,0.997937611468748,7.13272409046898e-18
1,6.45221019761476e-16,0.999819824321663,7.2591325018705e-20
1,5.88389290105339e-15,0.998889618750052,9.28477394605664e-18
1,0.000603985554815081,4.05093683962529e-07,2.32046702564441e-14
1,5.50515226945052e-15,0.0012189937590096,1
1,2.11100651421713e-18,0.000138214828095278,0.197097133830297
0,5.7842137972529e-15,0.343442368862517,1.26395027016573e-19
1,0.997145874118418,0.999988698888959,1.30190887197075e-16
0,1.41649901426501e-15,0.999766407885405,9.19514042726739e-20
1,0.925167341548736,0.999999989387826,7.9802961746689e-31
0,8.657349724269e-11,0.693996689498685,1.46312382850645e-19
1,2.03580194442368e-11,0.982104866279236,8.02149588511361e-17
1,0.999969959033697,0.999998920338142,1.28076984829081e-23
0,4.64416124837896e-12,0.995578084770513,8.44885979117605e-19
1,3.72147162811982e-14,0.954153855831141,1.10680299982663e-10
0,0.99999901572411,0.999714779070347,6.83820072307577e-15
1,8.1907883062731e-06,0.000253020540902113,7.00641263271187e-26
1,6.31834752070638e-12,0.992641300090045,2.15873525389499e-17
1,1.7495905696661e-14,0.99701384239884,1.67364114247111e-16
1,3.05939061405236e-15,0.999790557006097,2.30352291637482e-20
1,1.04533900207865e-09,0.990389837897143,2.78558499960544e-19
1,4.77256264949173e-11,0.753484504624071,5.52320899784125e-18
1,0.999999999999759,0.999991991402113,0.999701359055326
1,1.65257041701624e-10,0.942430383544029,2.11891070081611e-17
1,1.48432213846964e-10,0.973824117931071,3.06093281659224e-17
0,8.858231154739e-13,0.00255734665391686,1.26829585899875e-22
1,1.54950595580779e-11,1.37879339355748e-05,2.49133109907914e-11
1,2.67444053242019e-16,0.99990402690619,2.5017427499726e-20
1,1.07455433008787e-13,0.484856787513429,1.60414017753139e-19
0,8.68819551064155e-18,0.999953775082133,2.11897817394892e-20
1,1.21851029787879e-11,0.989379288680766,8.90649773813464e-18
1,1.34398665979333e-15,0.999806889601588,2.25915451172951e-20
0,4.41071066665757e-11,0.96923987927125,4.71977503023144e-16
0,0.99999999999882,0.00976417082162869,1.32174491614353e-22
1,0.000415242237123407,1.63659290555311e-08,2.21400557709464e-06
1,2.33485597360156e-12,0.0447748845110962,6.65035425251393e-26
1,7.37303175663294e-05,1.85907062897186e-09,0.0214242189777532
1,2.79886067214735e-11,0.653121396896191,1.52344843695547e-19
1,1.74549769957827e-16,0.999888135644717,3.68283099463247e-20
1,1,1.08720388523658e-05,1.85376735844855e-14
0,2.44351444231481e-16,0.999847222565017,1.40005037084838e-19
1,1.57607011397646e-11,5.40742741985486e-05,0.400606308122484
0,6.30341353333475e-12,0.630139149911783,6.97276470426851e-19
0,2.41332222917769e-13,0.120547229541758,3.53079037751432e-26
1,4.89723233425698e-12,0.985806758827603,8.89947451517436e-17
1,2.53159666934802e-19,0.018711280744411,9.30796481129845e-15
1,2.33479959227667e-12,0.726470617342237,6.08321927381949e-17
0,3.79486381285427e-15,0.999538961873887,2.84909339941208e-19
1,2.97493152289629e-16,0.999902966199662,1.01441631064126e-20
0,2.45740095680316e-14,0.757675979243685,1.0850771964316e-12
1,1.39421709878924e-16,0.000189986525444162,1
1,2.3419720627776e-16,0.999853479069453,8.31566352794407e-20
1,2.06478488063472e-13,0.997417153384869,1.09128388420912e-17
1,0.999999704029684,0.000575452706801039,5.32558318250666e-09
1,6.7743114515705e-16,0.404823497479709,3.39959034557865e-17
1,3.01099523004557e-16,0.0838434707532742,1.27811244010373e-20
1,2.56111623201393e-13,0.961935797615518,1.46995752254261e-13
1,4.46043621551833e-19,0.00803653983317492,1.49005974330218e-13
1,0.999999999989828,0.977005798622292,1.69293175622974e-12
0,9.92086699305387e-16,0.250562013633312,2.37713375142674e-21
0,1.11627965903844e-08,0.935189018908437,2.13914209810225e-18
1,2.66113254924864e-15,0.0407268770699404,6.89250858291696e-23
0,2.42185123651712e-10,0.996115002696384,4.2544495702349e-21
0,0.999999999999998,0.00535083169650797,0.999999999932399
1,1.33137858861699e-08,0.926493870601287,1.90983583262753e-19
1,6.72775857417369e-15,0.469735908150276,3.48337327240017e-18
1,3.41672161345642e-13,0.00119364489891786,7.20162008787057e-19
1,4.89611975704154e-14,0.558526562857271,9.35046286484052e-17
0,2.62290544000778e-11,0.994872400194432,1
1,3.61692260388475e-14,0.0483482224276625,6.86873358392606e-23
0,1.57414917325604e-13,0.265714866348536,0.999999999993565
1,8.22461283302016e-13,0.00711797730124789,7.26932846734535e-24
1,0.999999999345044,0.367865628921457,6.49454539983503e-18
1,2.25512762837708e-15,0.999691960386911,1.77994797733935e-19
1,1.55633061224652e-17,0.999952945567154,1.70810087114582e-20
0,3.05868435416839e-15,0.999711113330434,4.65650978050097e-20
1,2.11402351685317e-24,0.999999989792789,0.896341798663036
1,6.13232634238568e-16,0.999886313364321,9.16137582930615e-21
1,8.03117421151935e-13,0.846578232505132,3.41729766595251e-14
1,7.44203624811351e-12,0.953903189238676,2.07018011779569e-15
1,1.31419396963046e-12,0.0050008180206461,1.54636331600509e-22
1,1,0.999987871168674,1.32287840929266e-32
1,0.999517446544969,0.0718885730122697,7.36593092773992e-12
0,6.10939613757486e-13,4.36291679060346e-05,8.1207050845792e-14
1,6.32692433844273e-14,0.997624454518834,3.33611040905993e-17
1,3.11639635511964e-18,0.0673165456954967,3.53362611390781e-18
1,3.98207376753055e-13,0.000554914054157566,1.43994590346044e-15
1,1.26152820048489e-13,0.00100383828413098,4.4717203142459e-18
0,0.999998425893228,0.999999839385016,1.66476802537546e-29
1,1.49061359301714e-14,0.000190210110101761,6.76032686414333e-12
1,3.28544851870229e-16,0.00828930298205603,3.5593863302222e-18
1,1.10339520220974e-13,0.34142074805353,5.74655379478442e-21
1,0.982128323487666,0.99999994302731,1.98299615095806e-26
1,1.41200073122856e-11,0.919194612883539,1.31832856605094e-15
1,3.94559205679644e-12,0.983923852660261,3.36572275539982e-16
1,3.40540004609733e-14,0.999925392234753,0.999999999965928
1,0.999986271585112,0.00479181165788035,3.17143011936042e-09
1,0.999999999552822,0.0700191025775777,6.76707749759747e-20
1,5.71892388244215e-15,0.00259715409439185,3.65989751442732e-19
1,1.2267072262749e-11,0.997275337354251,0.999999999999988
1,1.97443195207185e-16,0.999887765623914,2.87458068614886e-20
1,1.4985737041422e-11,0.978811221302912,5.28116523193635e-16
1,3.63305668927402e-11,9.01980676973513e-05,1.59760270069396e-16
0,0.999974192890345,0.999998383773199,1.10056685411472e-21
1,1.84762810916022e-11,0.933683464218275,9.93076385689627e-15
1,3.0644457618834e-13,0.989179694124369,8.98429555494934e-15
1,1.18308155177786e-11,0.974433158704284,3.49578352982288e-16
1,0.999999999995417,0.000593740563086722,1
1,1.10028024606956e-16,0.0479282640997641,1.75505136136189e-20
1,6.83591607116176e-17,0.00295067692617573,3.20906837231261e-15
0,1,1.60980863790507e-12,2.56666306985819e-05
1,4.80843790908021e-13,0.978733172669114,1.87729120475747e-14
1,1.14514819521384e-13,0.99805666959443,1.60172873049868e-18
1,1.0026131281228e-14,0.999116424713446,8.1960003918001e-18
1,3.62824084920942e-12,0.992351641181945,5.292858627133e-17
1,3.73115148207935e-10,0.63120358761546,3.62100763599936e-20
0,3.76294753646804e-18,0.999983825092281,5.05462467248323e-22
1,6.73745999627145e-11,0.986414537520988,1.08623526636461e-18
1,9.97732429312806e-11,0.00204081522832193,2.92872131054439e-23
0,1.42879003450181e-16,0.999909974304604,9.79312481581987e-21
1,1.22204530177534e-18,0.99999971336948,0.999655460387822
1,1.89491968864919e-11,0.989042451915284,9.9129559923907e-18
1,1.59486807188498e-08,2.88850574141445e-07,6.859877717789e-07
0,1.27049688022753e-13,0.794115141926067,1.55009576960926e-13
0,3.03165033351738e-13,0.542924232108943,5.52768146777549e-18
1,2.17801644156196e-13,0.0145665844284849,1.02025693740342e-22
1,5.38702089764801e-11,0.91275211661569,3.14014257580963e-16
0,1.7167875094626e-12,0.996614053473551,1.20243863339576e-18
1,7.66461994206549e-13,0.993934416938374,8.63383915468767e-17
1,1.69830475130815e-10,1.27873494146239e-05,4.04495556274612e-12
1,0.999999184416639,0.128620881028688,1
1,2.46134399893544e-09,0.833667795336966,6.32877598310164e-18
1,8.00826743339025e-14,0.997773883219512,1.53836219320433e-17
1,9.8714675135816e-12,0.872603096053936,1
0,9.58013327132033e-11,1.7788178918191e-05,7.81467163523089e-14
1,1.87312478334834e-10,8.64404323134623e-05,3.0785272213826e-17
1,0.999999928364702,0.00220800642105281,3.44571617096283e-13
1,4.07818719328835e-16,0.999872694671568,2.58102313458607e-20
1,1.10605371517293e-10,0.918002957014787,3.95002927572739e-17
1,1.11138446599777e-13,0.224402436026317,3.26555777210235e-24
1,4.66949884757028e-11,0.998068971579846,2.21167842002192e-21
1,0.999999999999604,0.999962093329543,7.42690724609314e-27
1,7.69203429267586e-14,0.975917274201145,1.22888383772038e-12
1,1.42382606188852e-13,0.988814283269214,3.81847564198033e-15
1,1,0.99580622449741,2.27211352066296e-27
0,1.16977720565333e-15,0.00919380257232496,1.52140805937609e-20
1,5.65522987888173e-14,0.998935165794756,5.99144672611351e-19
1,1.06858940135285e-12,0.994891912647509,4.70561543115138e-17
1,3.24194209995932e-12,0.921731392762327,1.44778063599388e-13
1,1.14946409095942e-19,0.000794181386592713,1.60418213147023e-06
1,0.997815771071012,0.999999998231141,1.42720403626773e-33
0,3.17750075278288e-11,0.973494302085732,7.92497790432186e-16
1,8.79409578685672e-17,0.999893994622914,9.14481231588769e-20
1,1.26192660299534e-14,0.0163304376320052,2.70022869927169e-21
1,3.74168060536996e-15,0.481663586613111,7.40881368723969e-17
1,4.99251564933607e-12,0.988309208966523,3.92233367946615e-17
1,5.94350540069449e-10,0.895144147782193,4.74127820190454e-17
1,5.318181409726e-14,0.998137614206653,1.06305956723171e-17
1,0.999999999995063,0.54280432040827,1.94040749532917e-16
1,1.20666533204889e-12,0.996537396226971,3.91625131811788e-18
1,0.999999999999808,1.07194964435488e-05,3.67567123303638e-10
1,4.48850107907255e-14,0.482713079382016,1.23752379312104e-18
1,1,6.7413099620892e-09,1
1,1.83400451732509e-16,0.999790340534203,3.79781559455493e-19
1,1.39316763539959e-17,0.999957693379845,6.88389321906371e-21
1,1.52720311718884e-10,0.721939842053682,6.7531489531579e-20
1,2.3871312627181e-12,0.771482124967572,1.90788471101935e-14
1,2.77641988930592e-12,0.649820936394654,5.17534876072033e-17
1,0.999999989751101,0.999994601615388,4.5369758634412e-24
1,2.58644347240949e-19,0.032418178711931,2.10613834991166e-16
1,1.48776073144227e-09,0.860592499429155,3.83531632554483e-18
1,3.83464902327198e-15,0.335007511117886,5.74856884882002e-22
1,5.62080056832443e-12,0.93224495444984,1.6859487865901e-15
1,1.18301086631209e-15,0.998992140438392,2.01375924826152e-16
0,2.9709522643831e-15,0.999673619633874,2.65750270057446e-19
1,7.43937700359372e-16,0.997869679613064,4.86362041008925e-15
0,3.5164449851004e-10,2.27803160492941e-05,5.07901979857598e-16
0,1.57345994463945e-15,0.999500772949389,9.54008111668859e-19
0,1.85427665223564e-12,0.000227787911484736,1.37545628577905e-16
1,5.45385880752783e-13,0.996395706143652,5.71770862503197e-18
1,2.91570502623404e-14,0.998855210935232,1.09228447605712e-18
1,1.2645150444957e-15,0.999764295294854,6.76801126488389e-20
1,0.552421892837906,0.00115730717936265,3.88479143596806e-16
1,0.999999999756018,0.000362090531753175,4.50710650821326e-14
1,0.91469073631088,0.00710912127448587,8.27710245667901e-07
1,8.97578003431295e-17,0.999876070823338,1.21541596729976e-19
0,2.5437063402343e-11,0.904783318381658,1.20498594876525e-14
1,4.87559124046837e-17,0.999926313947842,2.10321911133469e-20
0,2.71277679899648e-18,0.303537859154651,2.67562306207326e-16
1,0.000182636765237921,4.15967206928112e-05,3.63748953424743e-21
1,3.23632773478447e-15,0.45818720614883,1.74098099703823e-17
0,1.19250005896204e-14,0.658007418628984,3.37148632038817e-13
1,3.91328729791955e-13,0.876735583995988,3.65822071930766e-14
1,1,2.98997243627565e-07,3.82584787203724e-06
1,7.3728902814203e-17,0.00315686260900094,2.10158138117639e-15
1,5.00721933277861e-12,0.991539318993651,7.33459594101684e-16
1,0.99334473477465,0.999999955823488,8.07894950528632e-28
1,6.00136037039435e-14,0.999233716748615,2.46968722677811e-19
0,4.79738477626723e-13,0.998907881399976,8.00850497365322e-20
1,3.11626220538414e-14,0.995753542525879,1.00589569442371e-15
1,2.71953982561608e-16,0.999860346825573,1.08214688069875e-19
1,1.8894245861986e-08,9.43289961904998e-05,5.33958672368193e-20
1,1.17297002916542e-15,0.0202121133609215,3.10601132188648e-20
1,0.999997814226034,0.0496362992159239,5.42537722229232e-16
0,1.17653508364928e-14,0.000530666029507195,2.35956149532962e-14
1,0.999998734980227,0.102752675665187,1.7599004365735e-14
0,1.91882676200284e-17,0.0150453021405113,3.21242489011766e-16
1,2.45963502970643e-16,0.024550360125974,2.5086259556922e-20
1,1,0.962195942791323,1.57363257194817e-17
1,2.92243842734519e-11,0.995646113626526,3.7395684004186e-19
1,2.57369018243632e-15,0.000611343213700582,4.17695158545155e-15
0,3.41955973656942e-19,0.0170276389279011,5.0733020995597e-16
1,2.5620559267798e-08,0.00190308206449598,1.82303777392692e-25
1,1.11703056449347e-12,0.959228446136047,3.02824048017448e-14
1,2.54973467665015e-10,0.748676360877374,5.34601365725025e-18
1,9.89343947760819e-10,2.2110125178739e-06,1.05030228954117e-10
1,0.999999831669309,0.999886931512363,2.14380736728977e-16
0,1.23368587747699e-15,0.999846790090124,8.5002975143207e-21
1,9.94429322151516e-14,0.998549352417103,2.49598791006531e-18
1,3.80601701080748e-13,0.998015864346384,5.9862531944259e-19
0,2.77493604334897e-14,0.993655899139749,6.10456309791566e-15
1,0.999948055787406,0.999984890462866,4.16454020445163e-17
1,1.50342182912207e-12,0.993788624242123,1.55996244199504e-16
1,1.96231409613209e-15,0.999454043670772,6.56137344672192e-18
1,1.19393155894887e-15,0.00721256966342875,7.51047388857032e-18
1,0.999999999998713,0.827428612724661,2.24191496628977e-10
1,4.87482212679919e-17,0.999947296086934,1.30168091542703e-20
1,1.4840192154271e-11,0.829717364052603,9.39419984228487e-17
1,5.32699682143025e-15,0.001891185725036,2.15866235383872e-16
1,3.152784416068e-15,0.00329172552455193,4.2648764052506e-18
1,1.93313074442464e-12,0.997558480120131,4.49847269179037e-19
1,9.80768653516593e-10,0.987177531463762,6.57486715303817e-20
1,2.28255348257878e-13,0.000789098591417216,7.13683905589683e-17
1,2.10904787899658e-16,0.0622974249858306,1.35636039643789e-21
1,3.36016073234076e-14,0.0242497530590397,1.24364258883669e-23
1,8.61930631173544e-17,0.999933844702209,9.63328857855485e-21
1,8.87284717605454e-14,0.00541078758232899,1.25825565466131e-21
0,3.44793033133564e-19,0.0400510358866635,1.31062952823635e-16
1,5.08223119237281e-14,0.00480725305682393,2.72502992135275e-20
1,0.999999999999999,4.01141457923297e-07,4.14976881466427e-05
1,4.62705120130615e-19,0.128355251009041,1.29113421150052e-15
0,4.11746684614268e-12,0.551378962844157,5.54014032788023e-20
1,8.31986883521684e-16,0.0580071023568631,1.44086698144047e-22
1,1.18742964423715e-15,0.999851677837833,1.54709861625751e-20
1,3.31025655082807e-17,0.0451943303304051,2.00226058984101e-20
0,0.993767554633344,0.999999979651612,1.03768501998534e-29
1,6.024747419702e-13,0.997784681084691,4.90626147681811e-19
